Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue
SRR17216486,RNA-Seq,300,20470534200,PRJNA788430,SAMN23970970,6539326018,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396325,GSM5730902,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:24:00Z,1,GSM5730902,Kidney,SRP350516,Kidney
SRR17216487,RNA-Seq,300,19695563100,PRJNA788430,SAMN23970971,6219102244,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396326,GSM5730903,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:49:00Z,1,GSM5730903,Liver,SRP350516,Liver
SRR17216488,RNA-Seq,300,17337781500,PRJNA788430,SAMN23970972,5557339244,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396327,GSM5730904,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:26:00Z,1,GSM5730904,Skin,SRP350516,Skin
SRR17216489,RNA-Seq,300,17949387000,PRJNA788430,SAMN23970973,5786655259,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396328,GSM5730905,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:26:00Z,1,GSM5730905,Brain,SRP350516,Brain
SRR17216490,RNA-Seq,300,20846627100,PRJNA788430,SAMN23970974,6579550175,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396329,GSM5730906,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T15:00:00Z,1,GSM5730906,Heart,SRP350516,Heart
SRR17216491,RNA-Seq,300,16672529100,PRJNA788430,SAMN23970975,5334061168,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396330,GSM5730907,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:26:00Z,1,GSM5730907,Kidney,SRP350516,Kidney
SRR17216492,RNA-Seq,300,17370149100,PRJNA788430,SAMN23970976,5580051540,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396331,GSM5730908,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:57:00Z,1,GSM5730908,Liver,SRP350516,Liver
SRR17216493,RNA-Seq,300,19933585200,PRJNA788430,SAMN23970977,6372900453,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396169,GSM5730909,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:19:00Z,1,GSM5730909,Skin,SRP350516,Skin
SRR17216494,RNA-Seq,300,17787298200,PRJNA788430,SAMN23970978,5703998774,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX13396170,GSM5730910,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:21:00Z,1,GSM5730910,Brain,SRP350516,Brain
SRR17216495,RNA-Seq,300,17823573900,PRJNA788430,SAMN23970979,5740088315,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396171,GSM5730911,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:20:00Z,1,GSM5730911,Heart,SRP350516,Heart
SRR17216496,RNA-Seq,300,19415452800,PRJNA788430,SAMN23970980,6165256400,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396172,GSM5730912,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:26:00Z,1,GSM5730912,Kidney,SRP350516,Kidney
SRR17216497,RNA-Seq,300,19304694300,PRJNA788430,SAMN23970981,6116376018,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396173,GSM5730913,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:23:00Z,1,GSM5730913,Liver,SRP350516,Liver
SRR17216498,RNA-Seq,300,17017787400,PRJNA788430,SAMN23970982,5487342988,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13396174,GSM5730914,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Blarina brevicauda,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:28:00Z,1,GSM5730914,Skin,SRP350516,Skin
SRR17216499,RNA-Seq,300,19911412500,PRJNA788430,SAMN23970983,6348598168,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13396175,GSM5730915,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Condylura cristata,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:47:00Z,1,GSM5730915,Brain,SRP350516,Brain
SRR17216500,RNA-Seq,300,18075890400,PRJNA788430,SAMN23970984,5828042592,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396176,GSM5730916,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Condylura cristata,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730916,Heart,SRP350516,Heart
SRR17216501,RNA-Seq,300,16767137700,PRJNA788430,SAMN23970889,5391550903,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396177,GSM5730917,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Condylura cristata,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:17:00Z,1,GSM5730917,Kidney,SRP350516,Kidney
SRR17216502,RNA-Seq,300,17203695900,PRJNA788430,SAMN23970890,5513056120,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396178,GSM5730918,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Condylura cristata,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:22:00Z,1,GSM5730918,Liver,SRP350516,Liver
SRR17216503,RNA-Seq,300,18076884300,PRJNA788430,SAMN23970891,5784085745,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396179,GSM5730919,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Condylura cristata,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:22:00Z,1,GSM5730919,Lung,SRP350516,Lung
SRR17216504,RNA-Seq,300,16242508800,PRJNA788430,SAMN23970892,5269720477,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396180,GSM5730920,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Condylura cristata,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:31:00Z,1,GSM5730920,Skin,SRP350516,Skin
SRR17216505,RNA-Seq,300,20727835500,PRJNA788430,SAMN23970893,6706482812,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396181,GSM5730921,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730921,Heart,SRP350516,Heart
SRR17216506,RNA-Seq,300,27816282300,PRJNA788430,SAMN23970894,8925480690,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396182,GSM5730922,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:56:00Z,1,GSM5730922,Kidney,SRP350516,Kidney
SRR17216507,RNA-Seq,300,19328649900,PRJNA788430,SAMN23970895,6154990417,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396183,GSM5730923,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:14:00Z,1,GSM5730923,Liver,SRP350516,Liver
SRR17216508,RNA-Seq,300,28548566100,PRJNA788430,SAMN23970896,9038196256,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396184,GSM5730924,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:41:00Z,1,GSM5730924,Lung,SRP350516,Lung
SRR17216509,RNA-Seq,300,19343870700,PRJNA788430,SAMN23970897,6246026030,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396281,GSM5730925,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:38:00Z,1,GSM5730925,Skin,SRP350516,Skin
SRR17216510,RNA-Seq,300,17864079900,PRJNA788430,SAMN23970898,5732254377,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396282,GSM5730926,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:30:00Z,1,GSM5730926,Kidney,SRP350516,Kidney
SRR17216511,RNA-Seq,300,29865309600,PRJNA788430,SAMN23970899,9605323757,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396283,GSM5730927,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T15:22:00Z,1,GSM5730927,Liver,SRP350516,Liver
SRR17216512,RNA-Seq,300,18877724700,PRJNA788430,SAMN23970900,6135528501,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396284,GSM5730928,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:20:00Z,1,GSM5730928,Skin,SRP350516,Skin
SRR17216513,RNA-Seq,300,20986281900,PRJNA788430,SAMN23970901,6729654107,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396285,GSM5730929,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:48:00Z,1,GSM5730929,Heart,SRP350516,Heart
SRR17216514,RNA-Seq,300,22978543500,PRJNA788430,SAMN23970902,7360296733,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13396286,GSM5730930,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:42:00Z,1,GSM5730930,Kidney,SRP350516,Kidney
SRR17216515,RNA-Seq,300,18417495600,PRJNA788430,SAMN23970903,5851605582,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396288,GSM5730931,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:39:00Z,1,GSM5730931,Liver,SRP350516,Liver
SRR17216516,RNA-Seq,300,20715639600,PRJNA788430,SAMN23970904,6673000912,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396289,GSM5730932,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:22:00Z,1,GSM5730932,Skin,SRP350516,Skin
SRR17216517,RNA-Seq,300,23823019500,PRJNA788430,SAMN23970905,7628056011,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13396290,GSM5730933,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:30:00Z,1,GSM5730933,Kidney,SRP350516,Kidney
SRR17216518,RNA-Seq,300,22273557000,PRJNA788430,SAMN23970906,7132204028,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396291,GSM5730934,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:26:00Z,1,GSM5730934,Liver,SRP350516,Liver
SRR17216519,RNA-Seq,300,18485939100,PRJNA788430,SAMN23970907,5876150118,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396292,GSM5730935,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730935,Lung,SRP350516,Lung
SRR17216520,RNA-Seq,300,20512494300,PRJNA788430,SAMN23970908,6679219416,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396293,GSM5730936,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Cavia porcellus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730936,Skin,SRP350516,Skin
SRR17216521,RNA-Seq,300,25286834100,PRJNA788430,SAMN23970909,8010150939,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396294,GSM5730937,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:32:00Z,1,GSM5730937,Heart,SRP350516,Heart
SRR17216522,RNA-Seq,300,19446929700,PRJNA788430,SAMN23970910,6209730366,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396296,GSM5730938,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:26:00Z,1,GSM5730938,Liver,SRP350516,Liver
SRR17216523,RNA-Seq,300,22816803600,PRJNA788430,SAMN23970911,7229469559,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396297,GSM5730939,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:24:00Z,1,GSM5730939,Heart,SRP350516,Heart
SRR17216524,RNA-Seq,300,21810257400,PRJNA788430,SAMN23970912,6924542215,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396298,GSM5730940,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:36:00Z,1,GSM5730940,Liver,SRP350516,Liver
SRR17216525,RNA-Seq,300,26029326000,PRJNA788430,SAMN23970915,8283770995,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396057,GSM5730941,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:58:00Z,1,GSM5730941,Heart,SRP350516,Heart
SRR17216526,RNA-Seq,300,23046948000,PRJNA788430,SAMN23970916,7272306749,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396058,GSM5730942,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:36:00Z,1,GSM5730942,Liver,SRP350516,Liver
SRR17216527,RNA-Seq,300,19914333000,PRJNA788430,SAMN23970917,6281574974,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396059,GSM5730943,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:49:00Z,1,GSM5730943,Heart,SRP350516,Heart
SRR17216528,RNA-Seq,300,25003174800,PRJNA788430,SAMN23970918,8041297365,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396060,GSM5730944,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:39:00Z,1,GSM5730944,Liver,SRP350516,Liver
SRR17216529,RNA-Seq,300,23455509000,PRJNA788430,SAMN23970985,7451211936,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396061,GSM5730945,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:49:00Z,1,GSM5730945,Heart,SRP350516,Heart
SRR17216530,RNA-Seq,300,19028125500,PRJNA788430,SAMN23970913,5968349425,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396062,GSM5730946,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:15:00Z,1,GSM5730946,Liver,SRP350516,Liver
SRR17216531,RNA-Seq,300,22247628300,PRJNA788430,SAMN23970914,7083850829,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396063,GSM5730947,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:38:00Z,1,GSM5730947,Brain,SRP350516,Brain
SRR17216532,RNA-Seq,300,23456243400,PRJNA788430,SAMN23970986,7398005876,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396064,GSM5730948,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:37:00Z,1,GSM5730948,Kidney,SRP350516,Kidney
SRR17216533,RNA-Seq,300,23568892200,PRJNA788430,SAMN23970987,7574987570,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13396065,GSM5730949,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:25:00Z,1,GSM5730949,Lung,SRP350516,Lung
SRR17216534,RNA-Seq,300,24507649200,PRJNA788430,SAMN23971075,7813238029,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396066,GSM5730950,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:38:00Z,1,GSM5730950,Skin,SRP350516,Skin
SRR17216535,RNA-Seq,300,25799837400,PRJNA788430,SAMN23971077,8202211412,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396067,GSM5730951,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:48:00Z,1,GSM5730951,Brain,SRP350516,Brain
SRR17216536,RNA-Seq,300,18873292200,PRJNA788430,SAMN23971079,6026091231,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396068,GSM5730952,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:27:00Z,1,GSM5730952,Kidney,SRP350516,Kidney
SRR17216537,RNA-Seq,300,21625919400,PRJNA788430,SAMN23971081,6967229518,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396069,GSM5730953,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:38:00Z,1,GSM5730953,Lung,SRP350516,Lung
SRR17216538,RNA-Seq,300,20377494000,PRJNA788430,SAMN23971083,6578044054,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396070,GSM5730954,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2022-03-22T12:25:00Z,1,GSM5730954,Skin,SRP350516,Skin
SRR17216539,RNA-Seq,300,20805898200,PRJNA788430,SAMN23971084,6622825437,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396071,GSM5730955,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:42:00Z,1,GSM5730955,Kidney,SRP350516,Kidney
SRR17216540,RNA-Seq,300,22605366300,PRJNA788430,SAMN23971086,7252152651,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396072,GSM5730956,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:39:00Z,1,GSM5730956,Lung,SRP350516,Lung
SRR17216541,RNA-Seq,300,19631569800,PRJNA788430,SAMN23971088,6293915424,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396332,GSM5730957,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:40:00Z,1,GSM5730957,Skin,SRP350516,Skin
SRR17216542,RNA-Seq,300,24842621700,PRJNA788430,SAMN23971090,7948244778,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX13396333,GSM5730958,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:48:00Z,1,GSM5730958,Brain,SRP350516,Brain
SRR17216543,RNA-Seq,300,21136409700,PRJNA788430,SAMN23971093,6793455732,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396334,GSM5730959,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:35:00Z,1,GSM5730959,Kidney,SRP350516,Kidney
SRR17216544,RNA-Seq,300,19395017700,PRJNA788430,SAMN23971095,6236649422,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX13396335,GSM5730960,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:39:00Z,1,GSM5730960,Lung,SRP350516,Lung
SRR17216545,RNA-Seq,300,21728240100,PRJNA788430,SAMN23971097,7022333816,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX13396336,GSM5730961,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:38:00Z,1,GSM5730961,Skin,SRP350516,Skin
SRR17216546,RNA-Seq,300,22600403700,PRJNA788430,SAMN23971099,7189429783,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396337,GSM5730962,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:50:00Z,1,GSM5730962,Brain,SRP350516,Brain
SRR17216547,RNA-Seq,300,27285239100,PRJNA788430,SAMN23971101,8661793067,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396338,GSM5730963,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:50:00Z,1,GSM5730963,Kidney,SRP350516,Kidney
SRR17216548,RNA-Seq,300,25823793000,PRJNA788430,SAMN23971103,8164558582,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396339,GSM5730964,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:51:00Z,1,GSM5730964,Lung,SRP350516,Lung
SRR17216549,RNA-Seq,300,19967123100,PRJNA788430,SAMN23971105,6383009695,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396340,GSM5730965,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Marmota monax,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:31:00Z,1,GSM5730965,Skin,SRP350516,Skin
SRR17216550,RNA-Seq,300,24686568300,PRJNA788430,SAMN23971107,7809318952,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396341,GSM5730966,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:43:00Z,1,GSM5730966,Heart,SRP350516,Heart
